joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Konan N'dri,CIV,AT,Lecce,24.0,2000,5.0,0.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.23,0.07,0.3,0.23,0.3
Michel Ndary Adopo,FRA,MT,Cagliari,24.0,2000,27.0,19.0,1736.0,19.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.9,0.9,2.0,2.9,13.0,76.0,41.0,0.0,0.05,0.05,0.0,0.05,0.05,0.1,0.15,0.05,0.15
Cher Ndour,ITA,"MT,AT",Fiorentina,20.0,2004,4.0,2.0,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Dan Ndoye,SUI,AT,Bologna,24.0,2000,25.0,21.0,1711.0,19.0,7.0,3.0,10.0,5.0,2.0,2.0,2.0,0.0,6.2,4.6,2.3,6.9,109.0,58.0,191.0,0.37,0.16,0.53,0.26,0.42,0.32,0.12,0.44,0.24,0.36
Victor Nelsson,DEN,DF,Roma,26.0,1998,3.0,1.0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
David Neres,BRA,AT,Napoli,28.0,1997,23.0,11.0,1065.0,11.8,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,2.7,4.6,65.0,27.0,117.0,0.17,0.34,0.51,0.17,0.51,0.16,0.23,0.39,0.16,0.39
Cyril Ngonge,BEL,"AT,DF",Napoli,24.0,2000,12.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.0,4.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.33,0.18,0.51,0.33,0.51
Hans Nicolussi Caviglia,ITA,MT,Venezia,24.0,2000,27.0,25.0,2141.0,23.8,4.0,2.0,6.0,4.0,0.0,0.0,7.0,1.0,1.5,1.5,1.4,2.9,16.0,101.0,21.0,0.17,0.08,0.25,0.17,0.25,0.06,0.06,0.12,0.06,0.12
Eybi Nije,SWE,"AT,MT",Torino,19.0,2005,16.0,0.0,394.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.4,1.9,10.0,7.0,26.0,0.23,0.0,0.23,0.23,0.23,0.34,0.1,0.44,0.34,0.44
Brooke Norton-Cuffy,ENG,"DF,MT",Genoa,21.0,2004,8.0,2.0,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
Tijjani Noslin,NED,"AT,MT",Lazio,25.0,1999,24.0,8.0,766.0,8.5,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,1.4,2.7,11.0,14.0,50.0,0.23,0.23,0.47,0.23,0.47,0.15,0.16,0.32,0.15,0.32
Adam Obert,SVK,DF,Cagliari,22.0,2002,17.0,12.0,940.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.4,1.3,12.0,46.0,16.0,0.1,0.1,0.19,0.1,0.19,0.08,0.04,0.12,0.08,0.12
Jens Odgaard,DEN,"MT,AT",Bologna,26.0,1999,25.0,20.0,1638.0,18.2,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,3.5,3.5,1.5,5.0,32.0,43.0,88.0,0.33,0.0,0.33,0.33,0.33,0.19,0.08,0.27,0.19,0.27
Noah Okafor,SUI,"AT,MT",Napoli,24.0,2000,4.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,1.43,1.47,0.04,1.47
Noah Okafor,SUI,AT,Milan,24.0,2000,11.0,5.0,414.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.3,1.9,21.0,12.0,48.0,0.22,0.0,0.22,0.22,0.22,0.33,0.07,0.41,0.33,0.41
Yllan Okou,FRA,DF,Hellas Verona,22.0,2002,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maduka Okoye,NGA,GB,Udinese,25.0,1999,17.0,17.0,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathías Olivera,URU,DF,Napoli,27.0,1997,24.0,18.0,1682.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.3,1.9,29.0,97.0,49.0,0.0,0.05,0.05,0.0,0.05,0.03,0.07,0.1,0.03,0.1
Jean Onana,CMR,MT,Genoa,25.0,2000,5.0,1.0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07
Jacob Ondrejka,SWE,"MT,AT",Parma,22.0,2002,4.0,0.0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.1,0.15
Gaetano Oristanio,ITA,"MT,AT",Venezia,22.0,2002,30.0,26.0,2061.0,22.9,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,3.2,3.2,2.5,5.7,62.0,59.0,114.0,0.09,0.13,0.22,0.09,0.22,0.14,0.11,0.25,0.14,0.25
Riccardo Orsolini,ITA,AT,Bologna,28.0,1997,22.0,17.0,1374.0,15.3,11.0,3.0,14.0,8.0,3.0,3.0,0.0,0.0,7.7,5.4,3.2,8.6,47.0,60.0,145.0,0.72,0.2,0.92,0.52,0.72,0.51,0.21,0.72,0.35,0.56
Yordan Osorio,VEN,DF,Parma,30.0,1994,3.0,2.0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08
Remi Oudin,FRA,"MT,AT",Lecce,28.0,1996,11.0,3.0,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,2.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.22,0.04,0.22
Cheick Oumar Conde,GUI,MT,Venezia,24.0,2000,5.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
Daniel Oyegoke,ENG,DF,Hellas Verona,22.0,2003,4.0,0.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Daniele Padelli,ITA,GB,Udinese,39.0,1985,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Pafundi,ITA,MT,Udinese,19.0,2006,5.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Tiago Palacios,ARG,DF,Monza,21.0,2003,4.0,3.0,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Tiago Palacios,ARG,DF,Inter,21.0,2003,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Paleari,ITA,GB,Torino,32.0,1992,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Palestra,ITA,DF,Atalanta,20.0,2005,7.0,0.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12
Leandro Paredes,ARG,MT,Roma,30.0,1994,18.0,12.0,1132.0,12.6,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.3,0.5,1.4,2.0,15.0,85.0,10.0,0.08,0.08,0.16,0.0,0.08,0.1,0.11,0.22,0.04,0.16
Fabiano Parisi,ITA,"DF,MT",Fiorentina,24.0,2000,19.0,7.0,743.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,16.0,32.0,20.0,0.12,0.0,0.12,0.12,0.12,0.04,0.09,0.13,0.04,0.13
Mario Pašalić,CRO,MT,Atalanta,30.0,1995,27.0,19.0,1591.0,17.7,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,5.8,5.0,3.0,8.0,35.0,116.0,52.0,0.11,0.17,0.28,0.11,0.28,0.33,0.17,0.5,0.29,0.45
Patric,ESP,DF,Lazio,31.0,1993,10.0,5.0,607.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.0,1.1,4.0,30.0,5.0,0.15,0.0,0.15,0.15,0.15,0.16,0.0,0.16,0.16,0.16
Rui Patrício,POR,GB,Atalanta,37.0,1988,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Pavard,FRA,DF,Inter,29.0,1996,21.0,16.0,1480.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.8,1.3,13.0,89.0,26.0,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.08,0.03,0.08
Strahinja Pavlović,SRB,DF,Milan,23.0,2001,17.0,14.0,1260.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.2,1.2,1.1,2.3,35.0,77.0,4.0,0.07,0.07,0.14,0.07,0.14,0.09,0.08,0.16,0.09,0.16
Leonardo Pavoletti,ITA,"AT,MT",Cagliari,36.0,1988,22.0,0.0,334.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,1.0,3.2,1.0,17.0,19.0,0.27,0.0,0.27,0.27,0.27,0.58,0.27,0.85,0.58,0.85
Martín Payero,ARG,MT,Udinese,26.0,1998,20.0,13.0,1107.0,12.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,1.0,1.9,25.0,41.0,34.0,0.08,0.08,0.16,0.08,0.16,0.07,0.08,0.15,0.07,0.15
Nicolás Paz,ARG,"MT,AT",Como,20.0,2004,27.0,23.0,2073.0,23.0,6.0,5.0,11.0,6.0,0.0,1.0,5.0,0.0,7.9,7.1,4.3,11.4,65.0,125.0,120.0,0.26,0.22,0.48,0.26,0.48,0.34,0.19,0.53,0.31,0.5
Marcus Pedersen,NOR,DF,Torino,24.0,2000,22.0,13.0,1142.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.4,0.9,37.0,13.0,69.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
Pedro,ESP,"AT,MT",Lazio,37.0,1987,22.0,5.0,790.0,8.8,6.0,0.0,6.0,5.0,1.0,1.0,2.0,0.0,3.3,2.5,0.9,3.4,26.0,46.0,60.0,0.68,0.0,0.68,0.57,0.57,0.37,0.11,0.48,0.28,0.39
Pietro Pellegri,ITA,AT,Empoli,24.0,2001,11.0,5.0,414.0,4.6,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,12.0,8.0,28.0,0.65,0.0,0.65,0.65,0.65,0.06,0.12,0.19,0.06,0.19
Lorenzo Pellegrini,ITA,MT,Roma,28.0,1996,22.0,17.0,1456.0,16.2,2.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,4.5,3.7,2.1,5.8,24.0,54.0,75.0,0.12,0.06,0.19,0.06,0.12,0.28,0.13,0.41,0.23,0.36
Luca Pellegrini,ITA,DF,Lazio,26.0,1999,14.0,5.0,545.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.0,13.0,38.0,28.0,0.0,0.17,0.17,0.0,0.17,0.03,0.13,0.16,0.03,0.16
Mateo Pellegrino,ARG,AT,Parma,24.0,2001,4.0,1.0,145.0,1.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,2.0,1.0,11.0,1.24,0.0,1.24,1.24,1.24,0.49,0.07,0.56,0.49,0.56
Andy Pelmard,FRA,DF,Lecce,25.0,2000,3.0,1.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Pereira,POR,DF,Monza,27.0,1998,28.0,25.0,2080.0,23.1,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,1.4,2.6,43.0,41.0,95.0,0.04,0.13,0.17,0.04,0.17,0.05,0.06,0.11,0.05,0.11
Gastón Pereiro,URU,MT,Genoa,29.0,1995,2.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kike Pérez,ESP,MT,Venezia,28.0,1997,8.0,7.0,636.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.0,1.7,6.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.24,0.09,0.24
Nehuén Pérez,ARG,DF,Udinese,24.0,2000,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Perilli,ITA,GB,Hellas Verona,30.0,1995,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Perin,ITA,GB,Juventus,32.0,1992,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Máximo Perrone,ARG,MT,Como,22.0,2003,19.0,14.0,1333.0,14.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.2,2.1,11.0,64.0,16.0,0.0,0.14,0.14,0.0,0.14,0.06,0.08,0.14,0.06,0.14
Matteo Pessina,ITA,MT,Monza,27.0,1997,11.0,10.0,854.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,8.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Andrea Petagna,ITA,AT,Monza,29.0,1995,9.0,2.0,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Giuseppe Pezzella,ITA,"DF,AT",Empoli,27.0,1997,28.0,27.0,2248.0,25.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,3.5,4.0,63.0,64.0,106.0,0.0,0.12,0.12,0.0,0.12,0.02,0.14,0.16,0.02,0.16
Roberto Piccoli,ITA,AT,Cagliari,24.0,2001,30.0,30.0,2515.0,27.9,7.0,1.0,8.0,6.0,1.0,1.0,4.0,0.0,9.6,8.8,0.9,9.7,21.0,32.0,131.0,0.25,0.04,0.29,0.21,0.25,0.34,0.03,0.38,0.31,0.35
Nicholas Pierini,ITA,MT,Venezia,26.0,1998,2.0,0.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.13,0.04,0.13
Santiago Pierotti,ARG,AT,Lecce,23.0,2001,28.0,16.0,1493.0,16.6,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,2.7,2.7,1.8,4.4,37.0,27.0,65.0,0.24,0.12,0.36,0.24,0.36,0.16,0.11,0.27,0.16,0.27
Balthazar Pierret,FRA,MT,Lecce,24.0,2000,23.0,16.0,1302.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.5,11.0,67.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Andrea Pinamonti,ITA,AT,Genoa,25.0,1999,29.0,27.0,2323.0,25.8,8.0,1.0,9.0,8.0,0.0,1.0,3.0,0.0,6.4,5.7,1.6,7.3,16.0,37.0,113.0,0.31,0.04,0.35,0.31,0.35,0.25,0.06,0.31,0.22,0.28
Niccolò Pisilli,ITA,MT,Roma,20.0,2004,23.0,11.0,1115.0,12.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,2.1,2.1,0.7,2.7,21.0,59.0,43.0,0.16,0.08,0.24,0.16,0.24,0.17,0.05,0.22,0.17,0.22
Semuel Pizzignacco,ITA,GB,Monza,23.0,2001,5.0,4.0,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Pobega,ITA,MT,Bologna,25.0,1999,16.0,11.0,927.0,10.3,2.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0,1.7,1.6,1.3,2.9,10.0,30.0,19.0,0.19,0.19,0.39,0.19,0.39,0.17,0.12,0.29,0.15,0.28
Joel Pohjanpalo,FIN,AT,Venezia,30.0,1994,20.0,19.0,1603.0,17.8,6.0,0.0,6.0,3.0,3.0,4.0,1.0,0.0,7.5,4.3,1.7,6.0,9.0,29.0,72.0,0.34,0.0,0.34,0.17,0.17,0.42,0.09,0.51,0.24,0.33
Matteo Politano,ITA,"AT,MT",Napoli,31.0,1993,29.0,26.0,2147.0,23.9,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2.6,2.6,3.7,6.3,100.0,111.0,226.0,0.13,0.08,0.21,0.13,0.21,0.11,0.16,0.26,0.11,0.26
Marin Pongračić,CRO,DF,Fiorentina,27.0,1997,12.0,8.0,829.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,0.2,4.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
Stefan Posch,AUT,DF,Bologna,27.0,1997,14.0,7.0,714.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,11.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
Stefan Posch,AUT,DF,Atalanta,27.0,1997,4.0,4.0,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Matteo Prati,ITA,MT,Cagliari,21.0,2003,9.0,6.0,406.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.7,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.17,0.01,0.17
Ivan Provedel,ITA,GB,Lazio,31.0,1994,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Diego Pugno,ITA,AT,Juventus,18.0,2006,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.0,0.76
Christian Pulisic,USA,"AT,MT",Milan,26.0,1998,26.0,21.0,1806.0,20.1,9.0,6.0,15.0,6.0,3.0,4.0,0.0,0.0,9.0,5.8,4.7,10.5,88.0,84.0,142.0,0.45,0.3,0.75,0.3,0.6,0.45,0.23,0.68,0.29,0.52
Ionuț Radu,ROU,GB,Venezia,27.0,1997,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamza Rafia,TUN,MT,Lecce,25.0,1999,18.0,14.0,1058.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,1.4,1.9,13.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.04,0.16
Antonio Raimondo,ITA,"AT,DF",Venezia,21.0,2004,9.0,0.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.31,0.09,0.4,0.31,0.4
Ylber Ramadani,ALB,MT,Lecce,28.0,1996,24.0,18.0,1552.0,17.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.8,1.3,8.0,52.0,6.0,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.08,0.03,0.08
Luca Ranieri,ITA,DF,Fiorentina,25.0,1999,29.0,28.0,2482.0,27.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,1.5,2.4,18.0,61.0,8.0,0.04,0.07,0.11,0.04,0.11,0.03,0.05,0.09,0.03,0.09
Giacomo Raspadori,ITA,"AT,MT",Napoli,25.0,2000,18.0,7.0,736.0,8.2,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,1.6,4.6,9.0,32.0,37.0,0.49,0.0,0.49,0.49,0.49,0.37,0.19,0.56,0.37,0.56
Federico Ravaglia,ITA,GB,Bologna,25.0,1999,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ante Rebić,CRO,"AT,MT",Lecce,31.0,1993,23.0,6.0,602.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.6,1.6,1.8,3.5,14.0,29.0,55.0,0.15,0.0,0.15,0.15,0.15,0.24,0.28,0.52,0.24,0.52
Tijjani Reijnders,NED,MT,Milan,26.0,1998,29.0,28.0,2408.0,26.8,9.0,3.0,12.0,9.0,0.0,0.0,2.0,1.0,5.6,5.6,2.9,8.5,98.0,179.0,100.0,0.34,0.11,0.45,0.34,0.45,0.21,0.11,0.32,0.21,0.32
Pepe Reina,ESP,GB,Como,42.0,1982,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devyne Rensch,NED,DF,Roma,22.0,2003,7.0,4.0,348.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.8,2.0,11.0,22.0,0.0,0.26,0.26,0.0,0.26,0.02,0.2,0.22,0.02,0.22
Mateo Retegui,ITA,AT,Atalanta,25.0,1999,28.0,24.0,1720.0,19.1,22.0,4.0,26.0,19.0,3.0,4.0,2.0,0.0,14.1,11.0,3.2,14.2,16.0,29.0,140.0,1.15,0.21,1.36,0.99,1.2,0.74,0.17,0.91,0.57,0.74
Samuele Ricci,ITA,MT,Torino,23.0,2001,28.0,28.0,2368.0,26.3,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,0.5,1.6,37.0,88.0,27.0,0.04,0.04,0.08,0.04,0.08,0.04,0.02,0.06,0.04,0.06
Amir Richardson,MAR,MT,Fiorentina,23.0,2002,20.0,6.0,727.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.2,0.6,11.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
Sergi Roberto,ESP,MT,Como,33.0,1992,11.0,8.0,664.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.7,1.4,9.0,33.0,17.0,0.0,0.14,0.14,0.0,0.14,0.09,0.1,0.19,0.09,0.19
Alessio Romagnoli,ITA,DF,Lazio,30.0,1995,24.0,23.0,1953.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.8,1.8,0.2,1.9,3.0,59.0,3.0,0.05,0.0,0.05,0.05,0.05,0.08,0.01,0.09,0.08,0.09
Marten de Roon,NED,"MT,DF",Atalanta,34.0,1991,29.0,27.0,2428.0,27.0,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,0.8,0.8,1.8,2.6,28.0,199.0,28.0,0.15,0.11,0.26,0.15,0.26,0.03,0.07,0.09,0.03,0.09
Jonas Rouhi,SWE,DF,Juventus,21.0,2004,5.0,1.0,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
