joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Arkaitz Mariezkurrena,ESP,"MT,AT",Real Sociedad,19.0,2005,3.0,0.0,78.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,1.0,2.0,2.0,1.15,0.0,1.15,1.15,1.15,0.37,0.05,0.42,0.37,0.42
Pablo Marín,ESP,MT,Real Sociedad,21.0,2003,14.0,5.0,534.0,5.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.7,4.0,16.0,27.0,0.0,0.34,0.34,0.0,0.34,0.02,0.1,0.12,0.02,0.12
Mika Màrmol,ESP,DF,Las Palmas,22.0,2002,21.0,18.0,1589.0,17.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.3,1.6,17.0,69.0,29.0,0.0,0.06,0.06,0.0,0.06,0.02,0.07,0.09,0.02,0.09
Mario Maroto,ESP,MT,Valladolid,21.0,2003,1.0,0.0,19.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,4.74,4.74,0.0,4.74,0.0,0.32,0.32,0.0,0.32
Unai Marrero,ESP,GB,Real Sociedad,23.0,2001,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Martín,ESP,"AT,MT",Alavés,22.0,2002,20.0,13.0,1101.0,12.2,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.1,2.1,2.6,4.7,10.0,18.0,58.0,0.16,0.16,0.33,0.16,0.33,0.18,0.21,0.38,0.18,0.38
Gerard Martín,ESP,DF,Barcelona,23.0,2002,19.0,6.0,625.0,6.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.8,7.0,25.0,50.0,0.14,0.29,0.43,0.14,0.43,0.03,0.09,0.12,0.03,0.12
Iván Martín,ESP,MT,Girona,26.0,1999,24.0,20.0,1664.0,18.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.8,2.8,47.0,109.0,58.0,0.05,0.05,0.11,0.05,0.11,0.05,0.1,0.15,0.05,0.15
Jon Martin,ESP,DF,Real Sociedad,19.0,2006,6.0,0.0,297.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,0.0,5.0,0.0,0.0,0.3,0.3,0.0,0.3,0.14,0.02,0.15,0.14,0.15
Mario Martín,ESP,MT,Valladolid,21.0,2004,24.0,17.0,1504.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1.1,1.1,1.4,2.6,14.0,54.0,19.0,0.0,0.06,0.06,0.0,0.06,0.07,0.09,0.15,0.07,0.15
Arnau Martinez,ESP,"DF,MT",Girona,21.0,2003,25.0,23.0,2039.0,22.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.2,1.2,1.8,3.0,31.0,138.0,74.0,0.09,0.09,0.18,0.09,0.18,0.05,0.08,0.13,0.05,0.13
Iñigo Martínez,ESP,DF,Barcelona,33.0,1991,23.0,23.0,2040.0,22.7,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,2.3,2.6,59.0,206.0,9.0,0.0,0.13,0.13,0.0,0.13,0.01,0.1,0.12,0.01,0.12
Javi Martínez,ESP,MT,Osasuna,25.0,1999,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramón Martínez,ESP,DF,Sevilla,22.0,2002,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toni Martínez,ESP,AT,Alavés,27.0,1997,23.0,8.0,868.0,9.6,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.9,2.9,0.6,3.5,13.0,11.0,48.0,0.41,0.0,0.41,0.41,0.41,0.3,0.06,0.36,0.3,0.36
Javi Martón,ESP,"AT,MT",Athletic Club,25.0,1999,3.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin,ESP,"DF,AT",Las Palmas,24.0,2000,13.0,6.0,598.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.7,0.8,18.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12
Omar Mascarell,EQG,MT,Mallorca,32.0,1993,24.0,16.0,1491.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.1,0.3,7.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02
Jaime Mata,ESP,AT,Las Palmas,36.0,1988,22.0,3.0,469.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.9,1.9,0.1,2.1,6.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.4,0.37,0.4
Borja Mayoral,ESP,AT,Getafe,27.0,1997,15.0,2.0,605.0,6.7,4.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,2.9,2.1,0.4,2.5,2.0,11.0,26.0,0.6,0.15,0.74,0.45,0.6,0.43,0.07,0.49,0.31,0.37
Kylian Mbappé,FRA,AT,Real Madrid,26.0,1998,27.0,27.0,2330.0,25.9,22.0,3.0,25.0,16.0,6.0,7.0,3.0,0.0,19.5,14.0,5.5,19.4,113.0,113.0,307.0,0.85,0.12,0.97,0.62,0.73,0.75,0.21,0.96,0.54,0.75
Oliver McBurnie,SCO,AT,Las Palmas,28.0,1996,24.0,11.0,1103.0,12.3,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.3,4.5,5.0,22.0,56.0,0.0,0.41,0.41,0.0,0.41,0.18,0.19,0.36,0.18,0.36
Scott McKenna,SCO,DF,Las Palmas,28.0,1996,22.0,21.0,1836.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.2,1.0,6.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Mateo Mejía,ESP,AT,Sevilla,22.0,2003,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Melo,BRA,MT,Girona,28.0,1996,6.0,3.0,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,8.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Brais Méndez,ESP,MT,Real Sociedad,28.0,1997,21.0,15.0,1259.0,14.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.8,2.8,1.7,4.5,24.0,74.0,74.0,0.21,0.07,0.29,0.21,0.29,0.2,0.12,0.32,0.2,0.32
Ferland Mendy,FRA,DF,Real Madrid,29.0,1995,14.0,12.0,1005.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,12.0,36.0,40.0,0.0,0.09,0.09,0.0,0.09,0.0,0.05,0.05,0.0,0.05
Víctor Meseguer,ESP,MT,Valladolid,25.0,1999,14.0,2.0,418.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,2.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.15,0.15,0.15
Miguel,ESP,AT,Leganés,25.0,1999,28.0,17.0,1629.0,18.1,1.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,4.6,3.0,1.4,4.4,13.0,16.0,83.0,0.06,0.17,0.22,0.0,0.17,0.25,0.08,0.33,0.16,0.24
Éder Militão,BRA,DF,Real Madrid,27.0,1998,12.0,11.0,938.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,7.0,46.0,1.0,0.1,0.1,0.19,0.1,0.19,0.06,0.05,0.11,0.06,0.11
Luis Milla,ESP,MT,Getafe,30.0,1994,25.0,24.0,2160.0,24.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,1.5,0.7,2.4,3.2,25.0,123.0,25.0,0.04,0.08,0.12,0.0,0.08,0.06,0.1,0.16,0.03,0.13
Pere Milla,ESP,"MT,AT",Espanyol,32.0,1992,12.0,1.0,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,5.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.13,0.09,0.13
Óscar Mingueza,ESP,"MT,DF",Celta Vigo,25.0,1999,25.0,23.0,1987.0,22.1,3.0,5.0,8.0,3.0,0.0,0.0,5.0,1.0,0.9,0.9,4.7,5.6,47.0,143.0,132.0,0.14,0.23,0.36,0.14,0.36,0.04,0.21,0.25,0.04,0.25
Kim Minsu,KOR,"MT,AT",Girona,19.0,2006,3.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bojan Miovski,MKD,AT,Girona,25.0,1999,15.0,12.0,847.0,9.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,0.2,2.9,4.0,4.0,33.0,0.21,0.11,0.32,0.21,0.32,0.29,0.02,0.3,0.29,0.3
Rafa Mir,ESP,"AT,MT",Valencia,27.0,1997,11.0,3.0,403.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.9,1.9,0.4,2.3,3.0,6.0,9.0,0.0,0.22,0.22,0.0,0.22,0.43,0.09,0.52,0.43,0.52
Luka Modrić,CRO,MT,Real Madrid,39.0,1985,28.0,12.0,1346.0,15.0,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,1.4,1.4,5.4,6.9,41.0,131.0,39.0,0.13,0.27,0.4,0.13,0.4,0.1,0.36,0.46,0.1,0.46
Johan Mojica,COL,DF,Mallorca,32.0,1992,27.0,23.0,2122.0,23.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,3.5,4.3,52.0,106.0,104.0,0.04,0.08,0.13,0.04,0.13,0.04,0.15,0.18,0.04,0.18
Alberto Moleiro,ESP,"AT,MT",Las Palmas,21.0,2003,26.0,24.0,1990.0,22.1,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,4.9,4.9,2.5,7.5,67.0,85.0,150.0,0.23,0.0,0.23,0.23,0.23,0.22,0.12,0.34,0.22,0.34
Nahuel Molina,ARG,DF,Atlético Madrid,26.0,1998,22.0,15.0,1329.0,14.8,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.3,1.9,30.0,52.0,79.0,0.0,0.2,0.2,0.0,0.2,0.04,0.09,0.13,0.04,0.13
Jon Moncayola,ESP,MT,Osasuna,26.0,1998,27.0,23.0,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.5,1.5,2.4,3.9,18.0,89.0,44.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18
Gonzalo Montiel,ARG,"DF,MT",Sevilla,28.0,1997,6.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Gerard Moreno,ESP,AT,Villarreal,32.0,1992,13.0,6.0,614.0,6.8,3.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,4.2,1.8,3.0,4.9,12.0,45.0,50.0,0.44,0.15,0.59,0.0,0.15,0.62,0.44,1.06,0.27,0.72
Mateu Morey,ESP,DF,Mallorca,25.0,2000,8.0,4.0,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,13.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Ilaix Moriba,GUI,MT,Celta Vigo,22.0,2003,23.0,15.0,1378.0,15.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.6,0.6,1.1,1.8,25.0,73.0,43.0,0.0,0.07,0.07,0.0,0.07,0.04,0.07,0.12,0.04,0.12
Manu Morlanes,ESP,MT,Mallorca,26.0,1999,20.0,14.0,1242.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.3,0.9,16.0,79.0,33.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07
Raúl Moro,ESP,"AT,MT",Valladolid,22.0,2002,24.0,18.0,1696.0,18.8,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2.3,2.3,4.1,6.4,81.0,64.0,142.0,0.16,0.11,0.27,0.16,0.27,0.12,0.22,0.34,0.12,0.34
Cristhian Mosquera,ESP,DF,Valencia,20.0,2004,28.0,28.0,2509.0,27.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.0,0.4,27.0,91.0,5.0,0.04,0.0,0.04,0.04,0.04,0.01,0.0,0.01,0.01,0.01
Santiago Mouriño,URU,DF,Alavés,23.0,2002,18.0,13.0,1219.0,13.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.8,1.5,13.0,32.0,1.0,0.0,0.07,0.07,0.0,0.07,0.05,0.06,0.11,0.05,0.11
Abdul Mumin,GHA,DF,Rayo Vallecano,26.0,1998,24.0,24.0,2017.0,22.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.6,0.6,0.2,0.8,12.0,40.0,6.0,0.09,0.04,0.13,0.09,0.13,0.03,0.01,0.03,0.03,0.03
Aihen Muñoz,ESP,DF,Real Sociedad,27.0,1997,15.0,8.0,643.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,14.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Álex Muñoz,ESP,DF,Las Palmas,30.0,1994,18.0,16.0,1298.0,14.4,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.7,0.7,0.5,1.2,14.0,42.0,50.0,0.21,0.0,0.21,0.21,0.21,0.05,0.04,0.09,0.05,0.09
Iker Muñoz,ESP,MT,Osasuna,22.0,2002,15.0,4.0,411.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.4,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09
Javier Muñoz,ESP,"MT,DF",Las Palmas,30.0,1995,28.0,22.0,2071.0,23.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,2.1,3.0,28.0,93.0,74.0,0.0,0.09,0.09,0.0,0.09,0.04,0.09,0.13,0.04,0.13
Vedat Muriqi,KVX,AT,Mallorca,30.0,1994,23.0,19.0,1707.0,19.0,7.0,2.0,9.0,5.0,2.0,3.0,1.0,2.0,9.5,7.1,2.0,9.1,19.0,28.0,90.0,0.37,0.11,0.47,0.26,0.37,0.5,0.11,0.61,0.37,0.48
Juan Musso,ARG,GB,Atlético Madrid,30.0,1994,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matija Nastasić,SRB,DF,Leganés,32.0,1993,24.0,22.0,1974.0,21.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,1.0,57.0,0.0,0.05,0.0,0.05,0.05,0.05,0.0,0.01,0.01,0.0,0.01
Natan,BRA,DF,Betis,24.0,2001,22.0,15.0,1409.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.6,0.8,12.0,41.0,6.0,0.0,0.06,0.06,0.0,0.06,0.01,0.04,0.05,0.01,0.05
Pau Navarro,ESP,DF,Villarreal,19.0,2005,11.0,4.0,584.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto Navarro,ESP,"MT,AT",Mallorca,22.0,2002,23.0,15.0,1278.0,14.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.9,3.9,45.0,51.0,85.0,0.07,0.0,0.07,0.07,0.07,0.14,0.14,0.28,0.14,0.28
Jesús Navas,ESP,"AT,MT",Sevilla,39.0,1985,15.0,3.0,424.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,13.0,23.0,48.0,0.21,0.0,0.21,0.21,0.21,0.11,0.11,0.22,0.11,0.22
Yvan Neyou,CMR,MT,Leganés,28.0,1997,24.0,23.0,1968.0,21.9,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,0.6,0.6,0.5,1.1,20.0,77.0,27.0,0.05,0.05,0.09,0.05,0.09,0.03,0.02,0.05,0.03,0.05
Tanguy Nianzou,FRA,DF,Sevilla,22.0,2002,6.0,6.0,518.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.0,0.2,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Saúl Ñíguez,ESP,MT,Sevilla,30.0,1994,17.0,14.0,1218.0,13.5,1.0,6.0,7.0,1.0,0.0,0.0,7.0,1.0,2.2,2.2,2.4,4.7,12.0,50.0,35.0,0.07,0.44,0.52,0.07,0.52,0.16,0.18,0.34,0.16,0.34
Tamás Nikitscher,HUN,MT,Valladolid,25.0,1999,7.0,5.0,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Adrian Niño,ESP,AT,Atlético Madrid,20.0,2004,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.44,1.44,1.44
Hugo Novoa,ESP,"DF,MT",Alavés,22.0,2003,5.0,2.0,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.18,0.07,0.26,0.18,0.26
Randy Nteka,ANG,AT,Rayo Vallecano,27.0,1997,21.0,13.0,927.0,10.3,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,2.6,2.6,0.5,3.1,8.0,6.0,32.0,0.29,0.0,0.29,0.29,0.29,0.25,0.05,0.3,0.25,0.3
Unai Núñez,ESP,DF,Athletic Club,28.0,1997,6.0,5.0,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.3,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Ørjan Nyland,NOR,GB,Sevilla,34.0,1990,22.0,22.0,1953.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Allan Nyom,CMR,"DF,MT",Getafe,36.0,1988,14.0,8.0,654.0,7.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.3,0.7,5.0,19.0,17.0,0.14,0.14,0.28,0.14,0.28,0.07,0.04,0.1,0.07,0.1
Jan Oblak,SVN,GB,Atlético Madrid,32.0,1993,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Ocampos,ARG,AT,Sevilla,30.0,1994,2.0,2.0,175.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,5.0,7.0,20.0,0.0,0.51,0.51,0.0,0.51,0.08,0.17,0.25,0.08,0.25
Álvaro Odriozola,ESP,DF,Real Sociedad,29.0,1995,2.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiago Ojeda,ARG,MT,Villarreal,22.0,2003,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Olasagasti,ESP,MT,Real Sociedad,24.0,2000,17.0,6.0,672.0,7.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.7,1.4,10.0,31.0,34.0,0.13,0.13,0.27,0.13,0.27,0.1,0.09,0.19,0.1,0.19
Brian Oliván,ESP,DF,Espanyol,30.0,1994,17.0,12.0,1017.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.1,1.5,21.0,40.0,57.0,0.0,0.09,0.09,0.0,0.09,0.03,0.1,0.13,0.03,0.13
Lucas Oliveira Rosa,BRA,DF,Valladolid,24.0,2000,21.0,21.0,1890.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,2.0,2.8,31.0,50.0,74.0,0.0,0.05,0.05,0.0,0.05,0.04,0.09,0.13,0.04,0.13
Dani Olmo,ESP,"MT,AT",Barcelona,26.0,1998,18.0,10.0,905.0,10.1,7.0,2.0,9.0,6.0,1.0,1.0,0.0,0.0,4.2,3.4,2.6,6.0,26.0,62.0,67.0,0.7,0.2,0.9,0.6,0.8,0.41,0.26,0.67,0.34,0.59
Aimar Oroz,ESP,"MT,AT",Osasuna,23.0,2001,28.0,26.0,2177.0,24.2,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,3.1,3.1,1.8,4.9,52.0,125.0,102.0,0.17,0.04,0.21,0.17,0.21,0.13,0.08,0.2,0.13,0.2
Ángel Ortíz,ESP,DF,Betis,20.0,2004,4.0,4.0,344.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,14.0,18.0,0.0,0.26,0.26,0.0,0.26,0.0,0.03,0.04,0.0,0.04
Gabriel Osei Misehouy,NED,"AT,MT",Girona,19.0,2005,9.0,1.0,257.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,5.0,15.0,22.0,0.35,0.0,0.35,0.35,0.35,0.31,0.09,0.41,0.31,0.41
David Otorbi,ESP,MT,Valencia,17.0,2007,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Owono,EQG,GB,Alavés,24.0,2001,5.0,4.0,397.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Oyarzabal,ESP,AT,Real Sociedad,27.0,1997,26.0,20.0,1587.0,17.6,5.0,2.0,7.0,3.0,2.0,2.0,3.0,1.0,5.4,3.8,2.3,6.1,23.0,22.0,98.0,0.28,0.11,0.4,0.17,0.28,0.3,0.13,0.43,0.21,0.35
Cenk Özkacar,TUR,DF,Valladolid,24.0,2000,5.0,3.0,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Jon Pacheco,ESP,DF,Real Sociedad,24.0,2001,11.0,7.0,629.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Alex Padilla,ESP,GB,Athletic Club,21.0,2003,5.0,3.0,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Palazón Camacho,ESP,"AT,MT",Rayo Vallecano,30.0,1994,26.0,19.0,1565.0,17.4,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,2.5,5.5,21.0,81.0,82.0,0.17,0.17,0.35,0.17,0.35,0.17,0.14,0.31,0.17,0.31
Aitor Paredes,ESP,DF,Athletic Club,24.0,2000,17.0,15.0,1290.0,14.3,3.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,2.2,2.2,0.1,2.3,3.0,38.0,1.0,0.21,0.0,0.21,0.21,0.21,0.15,0.0,0.16,0.15,0.16
Daniel Parejo,ESP,MT,Villarreal,35.0,1989,26.0,19.0,1708.0,19.0,3.0,1.0,4.0,2.0,1.0,2.0,7.0,0.0,2.3,0.5,0.7,1.2,15.0,138.0,23.0,0.16,0.05,0.21,0.11,0.16,0.12,0.04,0.15,0.03,0.06
Álvaro Pascual,ESP,AT,Sevilla,23.0,2002,2.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Pedraza,ESP,"DF,MT",Villarreal,28.0,1996,4.0,0.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.1,0.43,0.53,0.1,0.53
